 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
      ;Bin;Bin;        ;       ; Pixels;Pixels;Pixels;Pixels;Pixels;Area  ;  Area;    Area ;   Diffuse; Diffuse ;Diffuse ;Direct ; Direct  ;Direct  ;Openness;Openness;       ;       ;  Direct;  Diffuse; Total ;  Direct;  Diffuse; Total;   Direct;  Diffuse; Total
 All;  9; 22; 85.0000;215.0000;     9;     0;     0;  3191;  3200;0.000422;0.000000;0.000422;0.002812;1.000000;0.002812;1.000000;1.000000;1.000000;0.000119;0.000119;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000034;0.000034
 All;  9; 23; 85.0000;225.0000;    58;     0;     0;  3145;  3203;0.000422;0.000000;0.000422;0.018108;1.000000;0.018108;1.000000;1.000000;1.000000;0.000764;0.000764;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000222;0.000222
 All;  9; 24; 85.0000;235.0000;     8;     0;     0;  3190;  3198;0.000422;0.000000;0.000422;0.002502;1.000000;0.002502;1.000000;1.000000;1.000000;0.000106;0.000106;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000031;0.000031
 All;  9; 25; 85.0000;245.0000;     0;     0;     0;  3202;  3202;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 26; 85.0000;255.0000;     0;     0;     0;  3203;  3203;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 27; 85.0000;265.0000;     0;     0;     0;  3202;  3202;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 28; 85.0000;275.0000;    34;     0;     0;  3167;  3201;0.000422;0.000000;0.000422;0.010622;1.000000;0.010622;1.000000;1.000000;1.000000;0.000448;0.000448;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000130;0.000130
 All;  9; 29; 85.0000;285.0000;    56;     0;     0;  3148;  3204;0.000422;0.000000;0.000422;0.017478;1.000000;0.017478;1.000000;1.000000;1.000000;0.000738;0.000738;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000214;0.000214
 All;  9; 30; 85.0000;295.0000;    42;     0;     0;  3160;  3202;0.000422;0.000000;0.000422;0.013117;1.000000;0.013117;1.000000;1.000000;1.000000;0.000554;0.000554;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000161;0.000161
 All;  9; 31; 85.0000;305.0000;     8;     0;     0;  3192;  3200;0.000422;0.000000;0.000422;0.002500;1.000000;0.002500;1.000000;1.000000;1.000000;0.000106;0.000106;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000031;0.000031
 All;  9; 32; 85.0000;315.0000;     5;     0;     0;  3198;  3203;0.000422;0.000000;0.000422;0.001561;1.000000;0.001561;1.000000;1.000000;1.000000;0.000066;0.000066;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000019;0.000019
 All;  9; 33; 85.0000;325.0000;    89;     0;     0;  3109;  3198;0.000422;0.000000;0.000422;0.027830;1.000000;0.027830;1.000000;1.000000;1.000000;0.001174;0.001174;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000341;0.000341
 All;  9; 34; 85.0000;335.0000;    38;     0;     0;  3164;  3202;0.000422;0.000000;0.000422;0.011868;1.000000;0.011868;1.000000;1.000000;1.000000;0.000501;0.000501;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000146;0.000146
 All;  9; 35; 85.0000;345.0000;   251;     0;     0;  2952;  3203;0.000422;0.000000;0.000422;0.078364;1.000000;0.078364;1.000000;1.000000;1.000000;0.003307;0.003307;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000961;0.000961
 All;  9; 36; 85.0000;355.0000;   259;     0;     0;  2943;  3202;0.000422;0.000000;0.000422;0.080887;1.000000;0.080887;1.000000;1.000000;1.000000;0.003413;0.003413;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000992;0.000992
