 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
      ;Bin;Bin;        ;       ; Pixels;Pixels;Pixels;Pixels;Pixels;Area  ;  Area;    Area ;   Diffuse; Diffuse ;Diffuse ;Direct ; Direct  ;Direct  ;Openness;Openness;       ;       ;  Direct;  Diffuse; Total ;  Direct;  Diffuse; Total;   Direct;  Diffuse; Total
 All;  6;  8; 55.0000; 75.0000;  7450;     0;     0; 10560; 18010;0.002777;0.000000;0.002777;0.413659;1.000000;0.413659;1.000000;1.000000;1.000000;0.114883;0.114883;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.027454;0.027454
 All;  6;  9; 55.0000; 85.0000;  6287;     0;     0; 11727; 18014;0.002777;0.000000;0.002777;0.349006;1.000000;0.349006;1.000000;1.000000;1.000000;0.096928;0.096928;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.023163;0.023163
 All;  6; 10; 55.0000; 95.0000;   852;     0;     0; 17162; 18014;0.002777;0.000000;0.002777;0.047297;1.000000;0.047297;1.000000;1.000000;1.000000;0.013135;0.013135;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.003139;0.003139
 All;  6; 11; 55.0000;105.0000;  2491;     0;     0; 15522; 18013;0.002777;0.000000;0.002777;0.138289;1.000000;0.138289;1.000000;1.000000;1.000000;0.038406;0.038406;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.009178;0.009178
 All;  6; 12; 55.0000;115.0000;  4280;     0;     0; 13735; 18015;0.002777;0.000000;0.002777;0.237580;1.000000;0.237580;0.161708;1.000000;0.161708;0.065982;0.065982;0.004533;0.005129;0.096674;0.066370;0.163043;0.096674;0.066370;0.163043;0.015633;0.015768;0.031401
 All;  6; 13; 55.0000;125.0000;  1476;     0;     0; 16536; 18012;0.002777;0.000000;0.002777;0.081945;1.000000;0.081945;0.096648;1.000000;0.096648;0.022758;0.022758;0.004533;0.005129;0.271359;0.066370;0.337728;0.271359;0.066370;0.337728;0.026226;0.005439;0.031665
 All;  6; 14; 55.0000;135.0000;    50;     0;     0; 17962; 18012;0.002777;0.000000;0.002777;0.002776;1.000000;0.002776;0.001548;1.000000;0.001548;0.000771;0.000771;0.004533;0.005129;0.319127;0.066370;0.385497;0.319127;0.066370;0.385497;0.000494;0.000184;0.000678
 All;  6; 15; 55.0000;145.0000;   615;     0;     0; 17381; 17996;0.002777;0.000000;0.002777;0.034174;1.000000;0.034174;0.051052;1.000000;0.051052;0.009491;0.009491;0.004533;0.005129;0.233428;0.066370;0.299798;0.233428;0.066370;0.299798;0.011917;0.002268;0.014185
 All;  6; 16; 55.0000;155.0000;  4570;     0;     0; 13446; 18016;0.002777;0.000000;0.002777;0.253663;1.000000;0.253663;0.268709;1.000000;0.268709;0.070449;0.070449;0.004533;0.005129;0.203652;0.066370;0.270021;0.203652;0.066370;0.270021;0.054723;0.016836;0.071559
 All;  6; 17; 55.0000;165.0000;  4769;     0;     0; 13241; 18010;0.002777;0.000000;0.002777;0.264797;1.000000;0.264797;0.234904;1.000000;0.234904;0.073541;0.073541;0.004533;0.005129;0.191840;0.066370;0.258210;0.191840;0.066370;0.258210;0.045064;0.017574;0.062639
 All;  6; 18; 55.0000;175.0000;  3672;     0;     0; 14342; 18014;0.002777;0.000000;0.002777;0.203841;1.000000;0.203841;0.175889;1.000000;0.175889;0.056612;0.056612;0.004533;0.005129;0.187779;0.066370;0.254149;0.187779;0.066370;0.254149;0.033028;0.013529;0.046557
 All;  6; 19; 55.0000;185.0000; 10040;     0;     0;  7974; 18014;0.002777;0.000000;0.002777;0.557344;1.000000;0.557344;0.578245;1.000000;0.578245;0.154788;0.154788;0.004533;0.005129;0.187559;0.066370;0.253929;0.187559;0.066370;0.253929;0.108455;0.036991;0.145446
 All;  6; 20; 55.0000;195.0000; 13744;     0;     0;  4269; 18013;0.002777;0.000000;0.002777;0.763004;1.000000;0.763004;0.743801;1.000000;0.743801;0.211905;0.211905;0.004533;0.005129;0.191846;0.066370;0.258216;0.191846;0.066370;0.258216;0.142696;0.050640;0.193336
 All;  6; 21; 55.0000;205.0000; 13343;     0;     0;  4672; 18015;0.002777;0.000000;0.002777;0.740661;1.000000;0.740661;0.679225;1.000000;0.679225;0.205700;0.205700;0.004533;0.005129;0.203233;0.066370;0.269603;0.203233;0.066370;0.269603;0.138041;0.049157;0.187198
 All;  6; 22; 55.0000;215.0000; 15207;     0;     0;  2805; 18012;0.002777;0.000000;0.002777;0.844270;1.000000;0.844270;0.766921;1.000000;0.766921;0.234475;0.234475;0.004533;0.005129;0.234852;0.066370;0.301222;0.234852;0.066370;0.301222;0.180113;0.056034;0.236147
 All;  6; 23; 55.0000;225.0000; 13086;     0;     0;  4926; 18012;0.002777;0.000000;0.002777;0.726516;1.000000;0.726516;0.556238;1.000000;0.556238;0.201771;0.201771;0.004533;0.005129;0.318373;0.066370;0.384743;0.318373;0.066370;0.384743;0.177091;0.048219;0.225310
 All;  6; 24; 55.0000;235.0000;  6829;     0;     0; 11167; 17996;0.002777;0.000000;0.002777;0.379473;1.000000;0.379473;0.528005;1.000000;0.528005;0.105389;0.105389;0.004533;0.005129;0.269063;0.066370;0.335432;0.269063;0.066370;0.335432;0.142066;0.025185;0.167252
 All;  6; 25; 55.0000;245.0000;  3356;     0;     0; 14660; 18016;0.002777;0.000000;0.002777;0.186279;1.000000;0.186279;0.307281;1.000000;0.307281;0.051734;0.051734;0.004533;0.005129;0.097377;0.066370;0.163746;0.097377;0.066370;0.163746;0.029922;0.012363;0.042285
 All;  6; 26; 55.0000;255.0000;  1540;     0;     0; 16470; 18010;0.002777;0.000000;0.002777;0.085508;1.000000;0.085508;1.000000;1.000000;1.000000;0.023748;0.023748;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.005675;0.005675
 All;  6; 27; 55.0000;265.0000;  3731;     0;     0; 14283; 18014;0.002777;0.000000;0.002777;0.207117;1.000000;0.207117;1.000000;1.000000;1.000000;0.057521;0.057521;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.013746;0.013746
 All;  6; 28; 55.0000;275.0000;  5385;     0;     0; 12629; 18014;0.002777;0.000000;0.002777;0.298934;1.000000;0.298934;1.000000;1.000000;1.000000;0.083021;0.083021;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.019840;0.019840
 All;  6; 29; 55.0000;285.0000;  7010;     0;     0; 11003; 18013;0.002777;0.000000;0.002777;0.389163;1.000000;0.389163;1.000000;1.000000;1.000000;0.108080;0.108080;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.025829;0.025829
 All;  6; 30; 55.0000;295.0000;  5081;     0;     0; 12934; 18015;0.002777;0.000000;0.002777;0.282043;1.000000;0.282043;1.000000;1.000000;1.000000;0.078330;0.078330;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.018719;0.018719
 All;  6; 31; 55.0000;305.0000;  2286;     0;     0; 15726; 18012;0.002777;0.000000;0.002777;0.126915;1.000000;0.126915;1.000000;1.000000;1.000000;0.035248;0.035248;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.008423;0.008423
 All;  6; 32; 55.0000;315.0000;    57;     0;     0; 17955; 18012;0.002777;0.000000;0.002777;0.003165;1.000000;0.003165;1.000000;1.000000;1.000000;0.000879;0.000879;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.000210;0.000210
 All;  6; 33; 55.0000;325.0000;  2478;     0;     0; 15518; 17996;0.002777;0.000000;0.002777;0.137697;1.000000;0.137697;1.000000;1.000000;1.000000;0.038242;0.038242;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.009139;0.009139
 All;  6; 34; 55.0000;335.0000;  5141;     0;     0; 12875; 18016;0.002777;0.000000;0.002777;0.285357;1.000000;0.285357;1.000000;1.000000;1.000000;0.079251;0.079251;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.018939;0.018939
 All;  6; 35; 55.0000;345.0000;   467;     0;     0; 17543; 18010;0.002777;0.000000;0.002777;0.025930;1.000000;0.025930;1.000000;1.000000;1.000000;0.007201;0.007201;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.001721;0.001721
 All;  6; 36; 55.0000;355.0000;  1063;     0;     0; 16951; 18014;0.002777;0.000000;0.002777;0.059010;1.000000;0.059010;1.000000;1.000000;1.000000;0.016388;0.016388;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.003916;0.003916
 All;  7;  1; 65.0000;  5.0000;   135;     0;     0; 12735; 12870;0.002046;0.000000;0.002046;0.010490;1.000000;0.010490;1.000000;1.000000;1.000000;0.002146;0.002146;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000568;0.000568
 All;  7;  2; 65.0000; 15.0000;   220;     0;     0; 12644; 12864;0.002046;0.000000;0.002046;0.017102;1.000000;0.017102;1.000000;1.000000;1.000000;0.003500;0.003500;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000925;0.000925
 All;  7;  3; 65.0000; 25.0000;   450;     0;     0; 12418; 12868;0.002046;0.000000;0.002046;0.034970;1.000000;0.034970;1.000000;1.000000;1.000000;0.007156;0.007156;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.001892;0.001892
 All;  7;  4; 65.0000; 35.0000;  1627;     0;     0; 11240; 12867;0.002046;0.000000;0.002046;0.126448;1.000000;0.126448;1.000000;1.000000;1.000000;0.025875;0.025875;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.006841;0.006841
 All;  7;  5; 65.0000; 45.0000;  2032;     0;     0; 10834; 12866;0.002046;0.000000;0.002046;0.157936;1.000000;0.157936;1.000000;1.000000;1.000000;0.032319;0.032319;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.008545;0.008545
 All;  7;  6; 65.0000; 55.0000;  4671;     0;     0;  8198; 12869;0.002046;0.000000;0.002046;0.362965;1.000000;0.362965;1.000000;1.000000;1.000000;0.074274;0.074274;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.019638;0.019638
 All;  7;  7; 65.0000; 65.0000;  1080;     0;     0; 11787; 12867;0.002046;0.000000;0.002046;0.083936;1.000000;0.083936;1.000000;1.000000;1.000000;0.017176;0.017176;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.004541;0.004541
 All;  7;  8; 65.0000; 75.0000;   188;     0;     0; 12677; 12865;0.002046;0.000000;0.002046;0.014613;1.000000;0.014613;1.000000;1.000000;1.000000;0.002990;0.002990;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000791;0.000791
 All;  7;  9; 65.0000; 85.0000;   778;     0;     0; 12088; 12866;0.002046;0.000000;0.002046;0.060469;1.000000;0.060469;1.000000;1.000000;1.000000;0.012374;0.012374;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.003272;0.003272
 All;  7; 10; 65.0000; 95.0000;  1569;     0;     0; 11301; 12870;0.002046;0.000000;0.002046;0.121911;1.000000;0.121911;1.000000;1.000000;1.000000;0.024947;0.024947;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.006596;0.006596
 All;  7; 11; 65.0000;105.0000;  2949;     0;     0;  9915; 12864;0.002046;0.000000;0.002046;0.229244;1.000000;0.229244;1.000000;1.000000;1.000000;0.046911;0.046911;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.012403;0.012403
 All;  7; 12; 65.0000;115.0000;  4297;     0;     0;  8571; 12868;0.002046;0.000000;0.002046;0.333929;1.000000;0.333929;1.000000;1.000000;1.000000;0.068332;0.068332;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.018067;0.018067
 All;  7; 13; 65.0000;125.0000;  2917;     0;     0;  9950; 12867;0.002046;0.000000;0.002046;0.226704;1.000000;0.226704;1.000000;1.000000;1.000000;0.046391;0.046391;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.012266;0.012266
 All;  7; 14; 65.0000;135.0000;  2076;     0;     0; 10790; 12866;0.002046;0.000000;0.002046;0.161356;1.000000;0.161356;0.000000;1.000000;0.000000;0.033018;0.033018;0.003695;0.004457;0.015637;0.054105;0.069742;0.015637;0.054105;0.069742;0.000000;0.008730;0.008730
 All;  7; 15; 65.0000;145.0000;  3239;     0;     0;  9630; 12869;0.002046;0.000000;0.002046;0.251690;1.000000;0.251690;0.142303;1.000000;0.142303;0.051504;0.051504;0.003695;0.004457;0.132518;0.054105;0.186623;0.132518;0.054105;0.186623;0.018858;0.013618;0.032475
 All;  7; 16; 65.0000;155.0000;  3742;     0;     0;  9125; 12867;0.002046;0.000000;0.002046;0.290821;1.000000;0.290821;0.598094;1.000000;0.598094;0.059511;0.059511;0.003695;0.004457;0.182422;0.054105;0.236527;0.182422;0.054105;0.236527;0.109106;0.015735;0.124841
 All;  7; 17; 65.0000;165.0000;   863;     0;     0; 12002; 12865;0.002046;0.000000;0.002046;0.067081;1.000000;0.067081;0.141517;1.000000;0.141517;0.013727;0.013727;0.003695;0.004457;0.201641;0.054105;0.255746;0.201641;0.054105;0.255746;0.028536;0.003629;0.032165
 All;  7; 18; 65.0000;175.0000;   273;     0;     0; 12593; 12866;0.002046;0.000000;0.002046;0.021219;1.000000;0.021219;0.024452;1.000000;0.024452;0.004342;0.004342;0.003695;0.004457;0.208721;0.054105;0.262826;0.208721;0.054105;0.262826;0.005104;0.001148;0.006252
 All;  7; 19; 65.0000;185.0000;  1007;     0;     0; 11863; 12870;0.002046;0.000000;0.002046;0.078244;1.000000;0.078244;0.103775;1.000000;0.103775;0.016011;0.016011;0.003695;0.004457;0.209546;0.054105;0.263651;0.209546;0.054105;0.263651;0.021746;0.004233;0.025979
 All;  7; 20; 65.0000;195.0000;   472;     0;     0; 12392; 12864;0.002046;0.000000;0.002046;0.036692;1.000000;0.036692;0.032592;1.000000;0.032592;0.007508;0.007508;0.003695;0.004457;0.201923;0.054105;0.256028;0.201923;0.054105;0.256028;0.006581;0.001985;0.008566
 All;  7; 21; 65.0000;205.0000;  1288;     0;     0; 11580; 12868;0.002046;0.000000;0.002046;0.100093;1.000000;0.100093;0.070969;1.000000;0.070969;0.020482;0.020482;0.003695;0.004457;0.180841;0.054105;0.234946;0.180841;0.054105;0.234946;0.012834;0.005416;0.018250
 All;  7; 22; 65.0000;215.0000;  2556;     0;     0; 10311; 12867;0.002046;0.000000;0.002046;0.198648;1.000000;0.198648;0.005838;1.000000;0.005838;0.040650;0.040650;0.003695;0.004457;0.133827;0.054105;0.187932;0.133827;0.054105;0.187932;0.000781;0.010748;0.011529
 All;  7; 23; 65.0000;225.0000;  1261;     0;     0; 11605; 12866;0.002046;0.000000;0.002046;0.098010;1.000000;0.098010;0.000000;1.000000;0.000000;0.020056;0.020056;0.003695;0.004457;0.016398;0.054105;0.070503;0.016398;0.054105;0.070503;0.000000;0.005303;0.005303
 All;  7; 24; 65.0000;235.0000;  3555;     0;     0;  9314; 12869;0.002046;0.000000;0.002046;0.276245;1.000000;0.276245;1.000000;1.000000;1.000000;0.056528;0.056528;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.014946;0.014946
 All;  7; 25; 65.0000;245.0000;  8697;     0;     0;  4170; 12867;0.002046;0.000000;0.002046;0.675915;1.000000;0.675915;1.000000;1.000000;1.000000;0.138313;0.138313;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.036570;0.036570
 All;  7; 26; 65.0000;255.0000;  7699;     0;     0;  5166; 12865;0.002046;0.000000;0.002046;0.598445;1.000000;0.598445;1.000000;1.000000;1.000000;0.122461;0.122461;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.032379;0.032379
 All;  7; 27; 65.0000;265.0000;  5945;     0;     0;  6921; 12866;0.002046;0.000000;0.002046;0.462071;1.000000;0.462071;1.000000;1.000000;1.000000;0.094554;0.094554;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.025000;0.025000
 All;  7; 28; 65.0000;275.0000;  3240;     0;     0;  9630; 12870;0.002046;0.000000;0.002046;0.251748;1.000000;0.251748;1.000000;1.000000;1.000000;0.051516;0.051516;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.013621;0.013621
 All;  7; 29; 65.0000;285.0000;    17;     0;     0; 12847; 12864;0.002046;0.000000;0.002046;0.001322;1.000000;0.001322;1.000000;1.000000;1.000000;0.000270;0.000270;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000072;0.000072
 All;  7; 30; 65.0000;295.0000;     9;     0;     0; 12859; 12868;0.002046;0.000000;0.002046;0.000699;1.000000;0.000699;1.000000;1.000000;1.000000;0.000143;0.000143;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000038;0.000038
 All;  7; 31; 65.0000;305.0000;     0;     0;     0; 12867; 12867;0.002046;0.000000;0.002046;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000000;0.000000
 All;  7; 32; 65.0000;315.0000;     0;     0;     0; 12866; 12866;0.002046;0.000000;0.002046;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000000;0.000000
 All;  7; 33; 65.0000;325.0000;     8;     0;     0; 12861; 12869;0.002046;0.000000;0.002046;0.000622;1.000000;0.000622;1.000000;1.000000;1.000000;0.000127;0.000127;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000034;0.000034
 All;  7; 34; 65.0000;335.0000;   167;     0;     0; 12700; 12867;0.002046;0.000000;0.002046;0.012979;1.000000;0.012979;1.000000;1.000000;1.000000;0.002656;0.002656;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000702;0.000702
 All;  7; 35; 65.0000;345.0000;   838;     0;     0; 12027; 12865;0.002046;0.000000;0.002046;0.065138;1.000000;0.065138;1.000000;1.000000;1.000000;0.013329;0.013329;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.003524;0.003524
 All;  7; 36; 65.0000;355.0000;  1640;     0;     0; 11226; 12866;0.002046;0.000000;0.002046;0.127468;1.000000;0.127468;1.000000;1.000000;1.000000;0.026084;0.026084;0.003695;0.004457;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.006897;0.006897
 All;  8;  1; 75.0000;  5.0000;  1118;     0;     0;  6604;  7722;0.001253;0.000000;0.001253;0.144781;1.000000;0.144781;1.000000;1.000000;1.000000;0.018144;0.018144;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.005113;0.005113
 All;  8;  2; 75.0000; 15.0000;  1877;     0;     0;  5841;  7718;0.001253;0.000000;0.001253;0.243198;1.000000;0.243198;1.000000;1.000000;1.000000;0.030477;0.030477;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.008588;0.008588
 All;  8;  3; 75.0000; 25.0000;  3602;     0;     0;  4120;  7722;0.001253;0.000000;0.001253;0.466459;1.000000;0.466459;1.000000;1.000000;1.000000;0.058457;0.058457;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.016473;0.016473
 All;  8;  4; 75.0000; 35.0000;  3905;     0;     0;  3816;  7721;0.001253;0.000000;0.001253;0.505764;1.000000;0.505764;1.000000;1.000000;1.000000;0.063382;0.063382;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.017861;0.017861
 All;  8;  5; 75.0000; 45.0000;  3098;     0;     0;  4622;  7720;0.001253;0.000000;0.001253;0.401295;1.000000;0.401295;1.000000;1.000000;1.000000;0.050290;0.050290;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.014172;0.014172
 All;  8;  6; 75.0000; 55.0000;  1674;     0;     0;  6052;  7726;0.001253;0.000000;0.001253;0.216671;1.000000;0.216671;1.000000;1.000000;1.000000;0.027153;0.027153;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.007652;0.007652
 All;  8;  7; 75.0000; 65.0000;  1086;     0;     0;  6638;  7724;0.001253;0.000000;0.001253;0.140601;1.000000;0.140601;1.000000;1.000000;1.000000;0.017620;0.017620;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.004965;0.004965
 All;  8;  8; 75.0000; 75.0000;  1073;     0;     0;  6644;  7717;0.001253;0.000000;0.001253;0.139044;1.000000;0.139044;1.000000;1.000000;1.000000;0.017425;0.017425;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.004910;0.004910
 All;  8;  9; 75.0000; 85.0000;  2544;     0;     0;  5177;  7721;0.001253;0.000000;0.001253;0.329491;1.000000;0.329491;1.000000;1.000000;1.000000;0.041292;0.041292;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.011636;0.011636
 All;  8; 10; 75.0000; 95.0000;  1494;     0;     0;  6228;  7722;0.001253;0.000000;0.001253;0.193473;1.000000;0.193473;1.000000;1.000000;1.000000;0.024246;0.024246;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.006832;0.006832
 All;  8; 11; 75.0000;105.0000;   344;     0;     0;  7374;  7718;0.001253;0.000000;0.001253;0.044571;1.000000;0.044571;1.000000;1.000000;1.000000;0.005586;0.005586;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.001574;0.001574
 All;  8; 12; 75.0000;115.0000;    45;     0;     0;  7677;  7722;0.001253;0.000000;0.001253;0.005828;1.000000;0.005828;1.000000;1.000000;1.000000;0.000730;0.000730;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000206;0.000206
 All;  8; 13; 75.0000;125.0000;    75;     0;     0;  7646;  7721;0.001253;0.000000;0.001253;0.009714;1.000000;0.009714;1.000000;1.000000;1.000000;0.001217;0.001217;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000343;0.000343
 All;  8; 14; 75.0000;135.0000;    75;     0;     0;  7645;  7720;0.001253;0.000000;0.001253;0.009715;1.000000;0.009715;1.000000;1.000000;1.000000;0.001217;0.001217;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000343;0.000343
 All;  8; 15; 75.0000;145.0000;    49;     0;     0;  7677;  7726;0.001253;0.000000;0.001253;0.006342;1.000000;0.006342;1.000000;1.000000;1.000000;0.000795;0.000795;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000224;0.000224
 All;  8; 16; 75.0000;155.0000;   131;     0;     0;  7593;  7724;0.001253;0.000000;0.001253;0.016960;1.000000;0.016960;1.000000;1.000000;1.000000;0.002125;0.002125;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000599;0.000599
 All;  8; 17; 75.0000;165.0000;   881;     0;     0;  6836;  7717;0.001253;0.000000;0.001253;0.114164;1.000000;0.114164;1.000000;1.000000;1.000000;0.014307;0.014307;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.004032;0.004032
 All;  8; 18; 75.0000;175.0000;   757;     0;     0;  6964;  7721;0.001253;0.000000;0.001253;0.098044;1.000000;0.098044;1.000000;1.000000;1.000000;0.012287;0.012287;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.003462;0.003462
 All;  8; 19; 75.0000;185.0000;   752;     0;     0;  6970;  7722;0.001253;0.000000;0.001253;0.097384;1.000000;0.097384;1.000000;1.000000;1.000000;0.012204;0.012204;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.003439;0.003439
 All;  8; 20; 75.0000;195.0000;   572;     0;     0;  7146;  7718;0.001253;0.000000;0.001253;0.074112;1.000000;0.074112;1.000000;1.000000;1.000000;0.009288;0.009288;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.002617;0.002617
 All;  8; 21; 75.0000;205.0000;   747;     0;     0;  6975;  7722;0.001253;0.000000;0.001253;0.096737;1.000000;0.096737;1.000000;1.000000;1.000000;0.012123;0.012123;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.003416;0.003416
 All;  8; 22; 75.0000;215.0000;  1066;     0;     0;  6655;  7721;0.001253;0.000000;0.001253;0.138065;1.000000;0.138065;1.000000;1.000000;1.000000;0.017302;0.017302;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.004876;0.004876
 All;  8; 23; 75.0000;225.0000;  1950;     0;     0;  5770;  7720;0.001253;0.000000;0.001253;0.252591;1.000000;0.252591;1.000000;1.000000;1.000000;0.031655;0.031655;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.008920;0.008920
 All;  8; 24; 75.0000;235.0000;  2538;     0;     0;  5188;  7726;0.001253;0.000000;0.001253;0.328501;1.000000;0.328501;1.000000;1.000000;1.000000;0.041168;0.041168;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.011601;0.011601
 All;  8; 25; 75.0000;245.0000;  2934;     0;     0;  4790;  7724;0.001253;0.000000;0.001253;0.379855;1.000000;0.379855;1.000000;1.000000;1.000000;0.047603;0.047603;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.013414;0.013414
 All;  8; 26; 75.0000;255.0000;  1500;     0;     0;  6217;  7717;0.001253;0.000000;0.001253;0.194376;1.000000;0.194376;1.000000;1.000000;1.000000;0.024359;0.024359;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.006864;0.006864
 All;  8; 27; 75.0000;265.0000;   205;     0;     0;  7516;  7721;0.001253;0.000000;0.001253;0.026551;1.000000;0.026551;1.000000;1.000000;1.000000;0.003327;0.003327;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000938;0.000938
