 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
 All;  3; 19; 25.0000;185.0000;   725;     0;     0; 31463; 32188;0.004388;0.000000;0.004388;0.022524;1.000000;0.022524;0.021150;1.000000;0.021150;0.009884;0.009884;0.003695;0.002924;0.203132;0.054105;0.257237;0.203132;0.054105;0.257237;0.004296;0.001219;0.005515
 All;  3; 20; 25.0000;195.0000;   679;     0;     0; 31508; 32187;0.004388;0.000000;0.004388;0.021095;1.000000;0.021095;0.020363;1.000000;0.020363;0.009257;0.009257;0.003695;0.002924;0.179228;0.054105;0.233333;0.179228;0.054105;0.233333;0.003650;0.001141;0.004791
 All;  3; 21; 25.0000;205.0000;  3775;     0;     0; 28417; 32192;0.004388;0.000000;0.004388;0.117265;1.000000;0.117265;0.120122;1.000000;0.120122;0.051460;0.051460;0.003695;0.002924;0.147389;0.054105;0.201494;0.147389;0.054105;0.201494;0.017705;0.006345;0.024049
 All;  3; 22; 25.0000;215.0000;  1194;     0;     0; 30992; 32186;0.004388;0.000000;0.004388;0.037097;1.000000;0.037097;0.042517;1.000000;0.042517;0.016279;0.016279;0.003695;0.002924;0.119749;0.054105;0.173854;0.119749;0.054105;0.173854;0.005091;0.002007;0.007098
 All;  3; 23; 25.0000;225.0000;  1024;     0;     0; 31158; 32182;0.004388;0.000000;0.004388;0.031819;1.000000;0.031819;0.037650;1.000000;0.037650;0.013963;0.013963;0.003695;0.002924;0.102075;0.054105;0.156180;0.102075;0.054105;0.156180;0.003843;0.001722;0.005565
 All;  3; 24; 25.0000;235.0000;  9756;     0;     0; 22436; 32192;0.004388;0.000000;0.004388;0.303057;1.000000;0.303057;0.317812;1.000000;0.317812;0.132991;0.132991;0.003695;0.002924;0.089419;0.054105;0.143524;0.089419;0.054105;0.143524;0.028419;0.016397;0.044815
 All;  3; 25; 25.0000;245.0000; 28270;     0;     0;  3917; 32187;0.004388;0.000000;0.004388;0.878305;1.000000;0.878305;0.878708;1.000000;0.878708;0.385429;0.385429;0.003695;0.002924;0.084751;0.054105;0.138856;0.084751;0.054105;0.138856;0.074471;0.047521;0.121992
 All;  3; 26; 25.0000;255.0000; 28935;     0;     0;  3254; 32189;0.004388;0.000000;0.004388;0.898910;1.000000;0.898910;0.887591;1.000000;0.887591;0.394471;0.394471;0.003695;0.002924;0.086273;0.054105;0.140378;0.086273;0.054105;0.140378;0.076575;0.048635;0.125211
 All;  3; 27; 25.0000;265.0000; 29607;     0;     0;  2581; 32188;0.004388;0.000000;0.004388;0.919815;1.000000;0.919815;0.915820;1.000000;0.915820;0.403645;0.403645;0.003695;0.002924;0.105245;0.054105;0.159350;0.105245;0.054105;0.159350;0.096386;0.049767;0.146152
 All;  3; 28; 25.0000;275.0000;  5015;     0;     0; 27173; 32188;0.004388;0.000000;0.004388;0.155803;1.000000;0.155803;0.200603;1.000000;0.200603;0.068372;0.068372;0.003695;0.002924;0.150667;0.054105;0.204772;0.150667;0.054105;0.204772;0.030224;0.008430;0.038654
 All;  3; 29; 25.0000;285.0000;   599;     0;     0; 31588; 32187;0.004388;0.000000;0.004388;0.018610;1.000000;0.018610;0.000000;1.000000;0.000000;0.008167;0.008167;0.003695;0.002924;0.016606;0.054105;0.070710;0.016606;0.054105;0.070710;0.000000;0.001007;0.001007
 All;  3; 30; 25.0000;295.0000;  1205;     0;     0; 30987; 32192;0.004388;0.000000;0.004388;0.037432;1.000000;0.037432;1.000000;1.000000;1.000000;0.016426;0.016426;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.002025;0.002025
 All;  3; 31; 25.0000;305.0000;  2076;     0;     0; 30110; 32186;0.004388;0.000000;0.004388;0.064500;1.000000;0.064500;1.000000;1.000000;1.000000;0.028305;0.028305;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.003490;0.003490
 All;  3; 32; 25.0000;315.0000; 12886;     0;     0; 19296; 32182;0.004388;0.000000;0.004388;0.400410;1.000000;0.400410;1.000000;1.000000;1.000000;0.175713;0.175713;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.021664;0.021664
 All;  3; 33; 25.0000;325.0000;  7644;     0;     0; 24548; 32192;0.004388;0.000000;0.004388;0.237450;1.000000;0.237450;1.000000;1.000000;1.000000;0.104201;0.104201;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.012847;0.012847
 All;  3; 34; 25.0000;335.0000;   699;     0;     0; 31488; 32187;0.004388;0.000000;0.004388;0.021717;1.000000;0.021717;1.000000;1.000000;1.000000;0.009530;0.009530;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.001175;0.001175
 All;  3; 35; 25.0000;345.0000;  8013;     0;     0; 24176; 32189;0.004388;0.000000;0.004388;0.248936;1.000000;0.248936;1.000000;1.000000;1.000000;0.109241;0.109241;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.013469;0.013469
 All;  3; 36; 25.0000;355.0000; 18286;     0;     0; 13902; 32188;0.004388;0.000000;0.004388;0.568100;1.000000;0.568100;1.000000;1.000000;1.000000;0.249301;0.249301;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.030737;0.030737
 All;  4;  1; 35.0000;  5.0000;  5258;     0;     0; 21982; 27240;0.003966;0.000000;0.003966;0.193025;1.000000;0.193025;1.000000;1.000000;1.000000;0.076560;0.076560;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.012811;0.012811
 All;  4;  2; 35.0000; 15.0000;  4905;     0;     0; 22334; 27239;0.003966;0.000000;0.003966;0.180073;1.000000;0.180073;1.000000;1.000000;1.000000;0.071423;0.071423;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.011951;0.011951
 All;  4;  3; 35.0000; 25.0000; 24397;     0;     0;  2827; 27224;0.003966;0.000000;0.003966;0.896158;1.000000;0.896158;1.000000;1.000000;1.000000;0.355445;0.355445;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.059478;0.059478
 All;  4;  4; 35.0000; 35.0000; 25319;     0;     0;  1932; 27251;0.003966;0.000000;0.003966;0.929104;1.000000;0.929104;1.000000;1.000000;1.000000;0.368512;0.368512;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.061664;0.061664
 All;  4;  5; 35.0000; 45.0000; 10192;     0;     0; 17058; 27250;0.003966;0.000000;0.003966;0.374018;1.000000;0.374018;1.000000;1.000000;1.000000;0.148348;0.148348;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.024823;0.024823
 All;  4;  6; 35.0000; 55.0000; 14692;     0;     0; 12540; 27232;0.003966;0.000000;0.003966;0.539512;1.000000;0.539512;1.000000;1.000000;1.000000;0.213988;0.213988;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.035807;0.035807
 All;  4;  7; 35.0000; 65.0000; 11083;     0;     0; 16154; 27237;0.003966;0.000000;0.003966;0.406910;1.000000;0.406910;1.000000;1.000000;1.000000;0.161394;0.161394;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.027006;0.027006
 All;  4;  8; 35.0000; 75.0000; 13966;     0;     0; 13276; 27242;0.003966;0.000000;0.003966;0.512664;1.000000;0.512664;1.000000;1.000000;1.000000;0.203339;0.203339;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.034025;0.034025
 All;  4;  9; 35.0000; 85.0000;  2625;     0;     0; 24611; 27236;0.003966;0.000000;0.003966;0.096380;1.000000;0.096380;0.569167;1.000000;0.569167;0.038227;0.038227;0.004533;0.004174;0.021971;0.066370;0.088341;0.021971;0.066370;0.088341;0.012505;0.006397;0.018902
 All;  4; 10; 35.0000; 95.0000;  1820;     0;     0; 25420; 27240;0.003966;0.000000;0.003966;0.066814;1.000000;0.066814;0.067438;1.000000;0.067438;0.026500;0.026500;0.004533;0.004174;0.239079;0.066370;0.305449;0.239079;0.066370;0.305449;0.016123;0.004434;0.020557
 All;  4; 11; 35.0000;105.0000;  2308;     0;     0; 24931; 27239;0.003966;0.000000;0.003966;0.084731;1.000000;0.084731;0.071595;1.000000;0.071595;0.033607;0.033607;0.004533;0.004174;0.180417;0.066370;0.246787;0.180417;0.066370;0.246787;0.012917;0.005624;0.018541
 All;  4; 12; 35.0000;115.0000; 14504;     0;     0; 12720; 27224;0.003966;0.000000;0.003966;0.532765;1.000000;0.532765;0.582471;1.000000;0.582471;0.211312;0.211312;0.004533;0.004174;0.142579;0.066370;0.208949;0.142579;0.066370;0.208949;0.083048;0.035359;0.118408
 All;  4; 13; 35.0000;125.0000;  3709;     0;     0; 23542; 27251;0.003966;0.000000;0.003966;0.136105;1.000000;0.136105;0.161585;1.000000;0.161585;0.053984;0.053984;0.004533;0.004174;0.134636;0.066370;0.201005;0.134636;0.066370;0.201005;0.021755;0.009033;0.030788
 All;  4; 14; 35.0000;135.0000;  3494;     0;     0; 23756; 27250;0.003966;0.000000;0.003966;0.128220;1.000000;0.128220;0.130316;1.000000;0.130316;0.050856;0.050856;0.004533;0.004174;0.135568;0.066370;0.201938;0.135568;0.066370;0.201938;0.017667;0.008510;0.026177
 All;  4; 15; 35.0000;145.0000;  5533;     0;     0; 21699; 27232;0.003966;0.000000;0.003966;0.203180;1.000000;0.203180;0.206631;1.000000;0.206631;0.080588;0.080588;0.004533;0.004174;0.142222;0.066370;0.208592;0.142222;0.066370;0.208592;0.029387;0.013485;0.042872
 All;  4; 16; 35.0000;155.0000;  3416;     0;     0; 23821; 27237;0.003966;0.000000;0.003966;0.125418;1.000000;0.125418;0.128065;1.000000;0.128065;0.049745;0.049745;0.004533;0.004174;0.150721;0.066370;0.217091;0.150721;0.066370;0.217091;0.019302;0.008324;0.027626
 All;  4; 17; 35.0000;165.0000;   726;     0;     0; 26516; 27242;0.003966;0.000000;0.003966;0.026650;1.000000;0.026650;0.027265;1.000000;0.027265;0.010570;0.010570;0.004533;0.004174;0.159856;0.066370;0.226226;0.159856;0.066370;0.226226;0.004359;0.001769;0.006127
 All;  4; 18; 35.0000;175.0000;  1001;     0;     0; 26235; 27236;0.003966;0.000000;0.003966;0.036753;1.000000;0.036753;0.031042;1.000000;0.031042;0.014577;0.014577;0.004533;0.004174;0.165471;0.066370;0.231840;0.165471;0.066370;0.231840;0.005136;0.002439;0.007576
 All;  4; 19; 35.0000;185.0000;  3590;     0;     0; 23650; 27240;0.003966;0.000000;0.003966;0.131791;1.000000;0.131791;0.130387;1.000000;0.130387;0.052273;0.052273;0.004533;0.004174;0.167472;0.066370;0.233841;0.167472;0.066370;0.233841;0.021836;0.008747;0.030583
 All;  4; 20; 35.0000;195.0000;  6283;     0;     0; 20956; 27239;0.003966;0.000000;0.003966;0.230662;1.000000;0.230662;0.248928;1.000000;0.248928;0.091488;0.091488;0.004533;0.004174;0.159109;0.066370;0.225479;0.159109;0.066370;0.225479;0.039607;0.015309;0.054916
 All;  4; 21; 35.0000;205.0000;    35;     0;     0; 27189; 27224;0.003966;0.000000;0.003966;0.001286;1.000000;0.001286;0.001243;1.000000;0.001243;0.000510;0.000510;0.004533;0.004174;0.149951;0.066370;0.216321;0.149951;0.066370;0.216321;0.000186;0.000085;0.000272
 All;  4; 22; 35.0000;215.0000;   523;     0;     0; 26728; 27251;0.003966;0.000000;0.003966;0.019192;1.000000;0.019192;0.025840;1.000000;0.025840;0.007612;0.007612;0.004533;0.004174;0.141835;0.066370;0.208205;0.141835;0.066370;0.208205;0.003665;0.001274;0.004939
 All;  4; 23; 35.0000;225.0000;  1765;     0;     0; 25485; 27250;0.003966;0.000000;0.003966;0.064771;1.000000;0.064771;0.067359;1.000000;0.067359;0.025690;0.025690;0.004533;0.004174;0.135618;0.066370;0.201988;0.135618;0.066370;0.201988;0.009135;0.004299;0.013434
 All;  4; 24; 35.0000;235.0000;  3165;     0;     0; 24067; 27232;0.003966;0.000000;0.003966;0.116224;1.000000;0.116224;0.102893;1.000000;0.102893;0.046098;0.046098;0.004533;0.004174;0.133652;0.066370;0.200022;0.133652;0.066370;0.200022;0.013752;0.007714;0.021466
 All;  4; 25; 35.0000;245.0000; 18749;     0;     0;  8488; 27237;0.003966;0.000000;0.003966;0.688365;1.000000;0.688365;0.656603;1.000000;0.656603;0.273028;0.273028;0.004533;0.004174;0.142569;0.066370;0.208939;0.142569;0.066370;0.208939;0.093611;0.045686;0.139298
 All;  4; 26; 35.0000;255.0000; 21693;     0;     0;  5549; 27242;0.003966;0.000000;0.003966;0.796307;1.000000;0.796307;0.765969;1.000000;0.765969;0.315841;0.315841;0.004533;0.004174;0.180845;0.066370;0.247215;0.180845;0.066370;0.247215;0.138522;0.052851;0.191373
 All;  4; 27; 35.0000;265.0000; 25893;     0;     0;  1343; 27236;0.003966;0.000000;0.003966;0.950690;1.000000;0.950690;0.931076;1.000000;0.931076;0.377074;0.377074;0.004533;0.004174;0.238333;0.066370;0.304702;0.238333;0.066370;0.304702;0.221906;0.063097;0.285003
 All;  4; 28; 35.0000;275.0000; 23036;     0;     0;  4204; 27240;0.003966;0.000000;0.003966;0.845668;1.000000;0.845668;0.670126;1.000000;0.670126;0.335419;0.335419;0.004533;0.004174;0.022383;0.066370;0.088753;0.022383;0.066370;0.088753;0.015000;0.056127;0.071126
 All;  4; 29; 35.0000;285.0000;  3520;     0;     0; 23719; 27239;0.003966;0.000000;0.003966;0.129226;1.000000;0.129226;1.000000;1.000000;1.000000;0.051255;0.051255;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.008577;0.008577
 All;  4; 30; 35.0000;295.0000;  2828;     0;     0; 24396; 27224;0.003966;0.000000;0.003966;0.103879;1.000000;0.103879;1.000000;1.000000;1.000000;0.041202;0.041202;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.006894;0.006894
 All;  4; 31; 35.0000;305.0000;  1910;     0;     0; 25341; 27251;0.003966;0.000000;0.003966;0.070089;1.000000;0.070089;1.000000;1.000000;1.000000;0.027800;0.027800;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.004652;0.004652
 All;  4; 32; 35.0000;315.0000;  2754;     0;     0; 24496; 27250;0.003966;0.000000;0.003966;0.101064;1.000000;0.101064;1.000000;1.000000;1.000000;0.040085;0.040085;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.006708;0.006708
 All;  4; 33; 35.0000;325.0000;  4303;     0;     0; 22929; 27232;0.003966;0.000000;0.003966;0.158013;1.000000;0.158013;1.000000;1.000000;1.000000;0.062673;0.062673;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.010487;0.010487
 All;  4; 34; 35.0000;335.0000;  4042;     0;     0; 23195; 27237;0.003966;0.000000;0.003966;0.148401;1.000000;0.148401;1.000000;1.000000;1.000000;0.058861;0.058861;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.009849;0.009849
 All;  4; 35; 35.0000;345.0000;  8208;     0;     0; 19034; 27242;0.003966;0.000000;0.003966;0.301299;1.000000;0.301299;1.000000;1.000000;1.000000;0.119505;0.119505;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.019997;0.019997
 All;  4; 36; 35.0000;355.0000; 13069;     0;     0; 14167; 27236;0.003966;0.000000;0.003966;0.479843;1.000000;0.479843;1.000000;1.000000;1.000000;0.190321;0.190321;0.004533;0.004174;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.031847;0.031847
 All;  5;  1; 45.0000;  5.0000;  4860;     0;     0; 17432; 22292;0.003424;0.000000;0.003424;0.218015;1.000000;0.218015;1.000000;1.000000;1.000000;0.074644;0.074644;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.015398;0.015398
 All;  5;  2; 45.0000; 15.0000;  4173;     0;     0; 18112; 22285;0.003424;0.000000;0.003424;0.187256;1.000000;0.187256;1.000000;1.000000;1.000000;0.064113;0.064113;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.013226;0.013226
 All;  5;  3; 45.0000; 25.0000;  6067;     0;     0; 16231; 22298;0.003424;0.000000;0.003424;0.272087;1.000000;0.272087;1.000000;1.000000;1.000000;0.093157;0.093157;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.019217;0.019217
 All;  5;  4; 45.0000; 35.0000; 21665;     0;     0;   607; 22272;0.003424;0.000000;0.003424;0.972746;1.000000;0.972746;1.000000;1.000000;1.000000;0.333049;0.333049;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.068704;0.068704
 All;  5;  5; 45.0000; 45.0000; 22269;     0;     0;     0; 22269;0.003424;0.000000;0.003424;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.342380;0.342380;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629
 All;  5;  6; 45.0000; 55.0000; 19707;     0;     0;  2587; 22294;0.003424;0.000000;0.003424;0.883960;1.000000;0.883960;1.000000;1.000000;1.000000;0.302650;0.302650;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.062433;0.062433
 All;  5;  7; 45.0000; 65.0000; 12443;     0;     0;  9841; 22284;0.003424;0.000000;0.003424;0.558383;1.000000;0.558383;1.000000;1.000000;1.000000;0.191179;0.191179;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.039438;0.039438
 All;  5;  8; 45.0000; 75.0000;  2972;     0;     0; 19311; 22283;0.003424;0.000000;0.003424;0.133375;1.000000;0.133375;1.000000;1.000000;1.000000;0.045665;0.045665;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.009420;0.009420
 All;  5;  9; 45.0000; 85.0000;  3542;     0;     0; 18745; 22287;0.003424;0.000000;0.003424;0.158927;1.000000;0.158927;1.000000;1.000000;1.000000;0.054413;0.054413;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.011225;0.011225
 All;  5; 10; 45.0000; 95.0000;  2155;     0;     0; 20137; 22292;0.003424;0.000000;0.003424;0.096671;1.000000;0.096671;0.000000;1.000000;0.000000;0.033098;0.033098;0.004824;0.004994;0.005804;0.070629;0.076433;0.005804;0.070629;0.076433;0.000000;0.006828;0.006828
 All;  5; 11; 45.0000;105.0000;  3134;     0;     0; 19151; 22285;0.003424;0.000000;0.003424;0.140633;1.000000;0.140633;0.134548;1.000000;0.134548;0.048150;0.048150;0.004824;0.004994;0.236492;0.070629;0.307121;0.236492;0.070629;0.307121;0.031820;0.009933;0.041752
 All;  5; 12; 45.0000;115.0000;  2820;     0;     0; 19478; 22298;0.003424;0.000000;0.003424;0.126469;1.000000;0.126469;0.161126;1.000000;0.161126;0.043300;0.043300;0.004824;0.004994;0.289443;0.070629;0.360072;0.289443;0.070629;0.360072;0.046637;0.008932;0.055569
 All;  5; 13; 45.0000;125.0000;  5950;     0;     0; 16322; 22272;0.003424;0.000000;0.003424;0.267152;1.000000;0.267152;0.247121;1.000000;0.247121;0.091467;0.091467;0.004824;0.004994;0.195334;0.070629;0.265963;0.195334;0.070629;0.265963;0.048271;0.018869;0.067140
 All;  5; 14; 45.0000;135.0000;  1291;     0;     0; 20978; 22269;0.003424;0.000000;0.003424;0.057973;1.000000;0.057973;0.065167;1.000000;0.065167;0.019849;0.019849;0.004824;0.004994;0.172784;0.070629;0.243413;0.172784;0.070629;0.243413;0.011260;0.004095;0.015354
 All;  5; 15; 45.0000;145.0000;  7220;     0;     0; 15074; 22294;0.003424;0.000000;0.003424;0.323854;1.000000;0.323854;0.334888;1.000000;0.334888;0.110881;0.110881;0.004824;0.004994;0.165174;0.070629;0.235803;0.165174;0.070629;0.235803;0.055315;0.022873;0.078188
 All;  5; 16; 45.0000;155.0000;  7007;     0;     0; 15277; 22284;0.003424;0.000000;0.003424;0.314441;1.000000;0.314441;0.339151;1.000000;0.339151;0.107658;0.107658;0.004824;0.004994;0.164291;0.070629;0.234920;0.164291;0.070629;0.234920;0.055720;0.022209;0.077928
 All;  5; 17; 45.0000;165.0000;  2925;     0;     0; 19358; 22283;0.003424;0.000000;0.003424;0.131266;1.000000;0.131266;0.128783;1.000000;0.128783;0.044943;0.044943;0.004824;0.004994;0.164302;0.070629;0.234931;0.164302;0.070629;0.234931;0.021159;0.009271;0.030431
 All;  5; 18; 45.0000;175.0000;  3907;     0;     0; 18380; 22287;0.003424;0.000000;0.003424;0.175304;1.000000;0.175304;0.177962;1.000000;0.177962;0.060021;0.060021;0.004824;0.004994;0.165357;0.070629;0.235986;0.165357;0.070629;0.235986;0.029427;0.012382;0.041809
 All;  5; 19; 45.0000;185.0000;  5375;     0;     0; 16917; 22292;0.003424;0.000000;0.003424;0.241118;1.000000;0.241118;0.219553;1.000000;0.219553;0.082554;0.082554;0.004824;0.004994;0.164328;0.070629;0.234957;0.164328;0.070629;0.234957;0.036079;0.017030;0.053109
 All;  5; 20; 45.0000;195.0000;  6382;     0;     0; 15903; 22285;0.003424;0.000000;0.003424;0.286381;1.000000;0.286381;0.267796;1.000000;0.267796;0.098051;0.098051;0.004824;0.004994;0.165362;0.070629;0.235991;0.165362;0.070629;0.235991;0.044283;0.020227;0.064510
 All;  5; 21; 45.0000;205.0000;   902;     0;     0; 21396; 22298;0.003424;0.000000;0.003424;0.040452;1.000000;0.040452;0.041333;1.000000;0.041333;0.013850;0.013850;0.004824;0.004994;0.163805;0.070629;0.234434;0.163805;0.070629;0.234434;0.006771;0.002857;0.009628
 All;  5; 22; 45.0000;215.0000;   306;     0;     0; 21966; 22272;0.003424;0.000000;0.003424;0.013739;1.000000;0.013739;0.015217;1.000000;0.015217;0.004704;0.004704;0.004824;0.004994;0.166182;0.070629;0.236811;0.166182;0.070629;0.236811;0.002529;0.000970;0.003499
 All;  5; 23; 45.0000;225.0000;  5076;     0;     0; 17193; 22269;0.003424;0.000000;0.003424;0.227940;1.000000;0.227940;0.243471;1.000000;0.243471;0.078042;0.078042;0.004824;0.004994;0.172975;0.070629;0.243604;0.172975;0.070629;0.243604;0.042115;0.016099;0.058214
 All;  5; 24; 45.0000;235.0000; 13969;     0;     0;  8325; 22294;0.003424;0.000000;0.003424;0.626581;1.000000;0.626581;0.667282;1.000000;0.667282;0.214529;0.214529;0.004824;0.004994;0.196347;0.070629;0.266976;0.196347;0.070629;0.266976;0.131019;0.044255;0.175274
 All;  5; 25; 45.0000;245.0000; 16459;     0;     0;  5825; 22284;0.003424;0.000000;0.003424;0.738602;1.000000;0.738602;0.793868;1.000000;0.793868;0.252883;0.252883;0.004824;0.004994;0.290204;0.070629;0.360833;0.290204;0.070629;0.360833;0.230384;0.052167;0.282551
 All;  5; 26; 45.0000;255.0000;  8883;     0;     0; 13400; 22283;0.003424;0.000000;0.003424;0.398645;1.000000;0.398645;0.543480;1.000000;0.543480;0.136488;0.136488;0.004824;0.004994;0.235912;0.070629;0.306541;0.235912;0.070629;0.306541;0.128214;0.028156;0.156369
 All;  5; 27; 45.0000;265.0000; 10085;     0;     0; 12202; 22287;0.003424;0.000000;0.003424;0.452506;1.000000;0.452506;1.000000;1.000000;1.000000;0.154929;0.154929;0.004824;0.004994;0.006439;0.070629;0.077068;0.006439;0.070629;0.077068;0.006439;0.031960;0.038399
 All;  5; 28; 45.0000;275.0000;  5233;     0;     0; 17059; 22292;0.003424;0.000000;0.003424;0.234748;1.000000;0.234748;1.000000;1.000000;1.000000;0.080373;0.080373;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.016580;0.016580
 All;  5; 29; 45.0000;285.0000;  1680;     0;     0; 20605; 22285;0.003424;0.000000;0.003424;0.075387;1.000000;0.075387;1.000000;1.000000;1.000000;0.025811;0.025811;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.005325;0.005325
 All;  5; 30; 45.0000;295.0000;  1044;     0;     0; 21254; 22298;0.003424;0.000000;0.003424;0.046820;1.000000;0.046820;1.000000;1.000000;1.000000;0.016030;0.016030;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.003307;0.003307
 All;  5; 31; 45.0000;305.0000;   729;     0;     0; 21543; 22272;0.003424;0.000000;0.003424;0.032732;1.000000;0.032732;1.000000;1.000000;1.000000;0.011207;0.011207;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.002312;0.002312
 All;  5; 32; 45.0000;315.0000;   526;     0;     0; 21743; 22269;0.003424;0.000000;0.003424;0.023620;1.000000;0.023620;1.000000;1.000000;1.000000;0.008087;0.008087;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.001668;0.001668
 All;  5; 33; 45.0000;325.0000;  3439;     0;     0; 18855; 22294;0.003424;0.000000;0.003424;0.154257;1.000000;0.154257;1.000000;1.000000;1.000000;0.052814;0.052814;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.010895;0.010895
 All;  5; 34; 45.0000;335.0000;  6471;     0;     0; 15813; 22284;0.003424;0.000000;0.003424;0.290388;1.000000;0.290388;1.000000;1.000000;1.000000;0.099423;0.099423;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.020510;0.020510
 All;  5; 35; 45.0000;345.0000;  1481;     0;     0; 20802; 22283;0.003424;0.000000;0.003424;0.066463;1.000000;0.066463;1.000000;1.000000;1.000000;0.022756;0.022756;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.004694;0.004694
 All;  5; 36; 45.0000;355.0000;  7848;     0;     0; 14439; 22287;0.003424;0.000000;0.003424;0.352134;1.000000;0.352134;1.000000;1.000000;1.000000;0.120564;0.120564;0.004824;0.004994;0.000000;0.070629;0.070629;0.000000;0.070629;0.070629;0.000000;0.024871;0.024871
 All;  6;  1; 55.0000;  5.0000;  4573;     0;     0; 12751; 17324;0.002777;0.000000;0.002777;0.263969;1.000000;0.263969;1.000000;1.000000;1.000000;0.073311;0.073311;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.017520;0.017520
 All;  6;  2; 55.0000; 15.0000;  2003;     0;     0; 15327; 17330;0.002777;0.000000;0.002777;0.115580;1.000000;0.115580;1.000000;1.000000;1.000000;0.032099;0.032099;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.007671;0.007671
 All;  6;  3; 55.0000; 25.0000;  3654;     0;     0; 13672; 17326;0.002777;0.000000;0.002777;0.210897;1.000000;0.210897;1.000000;1.000000;1.000000;0.058571;0.058571;0.004533;0.005129;0.000000;0.066370;0.066370;0.000000;0.066370;0.066370;0.000000;0.013997;0.013997
