Latitude, Longitude, Altitude
5.2421865, 95.5892720, 309.4
5.2421818, 95.5892720, 309.2
5.2421784, 95.5892720, 309.6
5.2421770, 95.5892720, 310.1
5.2421722, 95.5892790, 311.6
5.2421675, 95.5892870, 312.3
5.2421656, 95.5892940, 312.7
5.2421699, 95.5893100, 314.9
5.2421703, 95.5893100, 317.0
5.2421727, 95.5893170, 317.5
5.2421746, 95.5893250, 317.8
5.2421746, 95.5893330, 318.4
5.2421765, 95.5893400, 317.5
5.2421761, 95.5893480, 318.1
5.2421732, 95.5893480, 317.9
5.2421622, 95.5893480, 318.2
5.2421522, 95.5893480, 316.3
5.2421508, 95.5893480, 316.8
5.2421498, 95.5893550, 317.1
5.2421498, 95.5893550, 317.2
5.2421474, 95.5893630, 316.8
5.2421384, 95.5893550, 316.0
5.2421398, 95.5893630, 316.0
5.2421398, 95.5893710, 316.1
5.2421432, 95.5893780, 316.2
5.2421412, 95.5893780, 317.1
5.2421365, 95.5893860, 317.3
5.2421274, 95.5893940, 317.5
5.2421207, 95.5893940, 316.8
5.2421160, 95.5893940, 316.3
5.2421126, 95.5893940, 313.5
5.2421069, 95.5893940, 312.8
5.2420983, 95.5893940, 312.2
5.2420940, 95.5893940, 310.9
5.2420902, 95.5893940, 309.8
5.2420845, 95.5893940, 309.8
5.2420778, 95.5894010, 308.3
5.2420697, 95.5894010, 307.3
5.2420664, 95.5894170, 306.2
5.2420626, 95.5894170, 305.7
5.2420597, 95.5894170, 305.6
5.2420568, 95.5894170, 305.0
5.2420530, 95.5894170, 304.4
5.2420506, 95.5894170, 303.8
5.2420473, 95.5894170, 303.1
5.2420449, 95.5894170, 303.0
5.2420425, 95.5894170, 303.1
5.2420363, 95.5894240, 303.2
5.2420330, 95.5894240, 302.6
5.2420335, 95.5894320, 303.2
5.2420344, 95.5894320, 303.3
5.2420306, 95.5894320, 303.2
5.2420244, 95.5894320, 303.3
5.2420130, 95.5894390, 303.9
5.2420087, 95.5894550, 303.7
5.2420006, 95.5894550, 305.5
5.2419958, 95.5894550, 306.1
5.2419930, 95.5894550, 307.7
5.2419963, 95.5894620, 308.2
5.2419958, 95.5894550, 309.6
5.2419977, 95.5894620, 309.3
5.2419982, 95.5894620, 310.0
5.2419963, 95.5894620, 310.6
5.2419930, 95.5894550, 310.3
5.2419825, 95.5894470, 310.2
5.2419767, 95.5894390, 309.6
5.2419658, 95.5894320, 309.7
5.2419519, 95.5894320, 309.4
5.2419410, 95.5894320, 309.0
5.2419238, 95.5894240, 308.6
5.2419081, 95.5894170, 307.6
5.2418985, 95.5894090, 306.3
5.2418938, 95.5894010, 305.8
5.2418890, 95.5893940, 305.7
5.2418799, 95.5893940, 307.0
5.2418671, 95.5893940, 306.9
5.2418590, 95.5893860, 307.1
5.2418489, 95.5893860, 307.3
5.2418394, 95.5893860, 307.1
5.2418323, 95.5893860, 307.4
5.2418265, 95.5893860, 307.8
5.2418218, 95.5893940, 308.6
5.2418151, 95.5893860, 307.9
5.2418013, 95.5893860, 307.6
5.2417898, 95.5893860, 309.3
5.2417755, 95.5893940, 308.8
5.2417655, 95.5893940, 306.8
5.2417564, 95.5894010, 306.6
5.2417455, 95.5894090, 306.8
5.2417312, 95.5894240, 306.0
5.2417245, 95.5894320, 304.0
5.2417173, 95.5894240, 302.6
5.2417092, 95.5894240, 302.3
5.2417002, 95.5894240, 302.8
5.2416921, 95.5894240, 304.1
5.2416887, 95.5894240, 303.9
5.2416835, 95.5894240, 304.1
5.2416725, 95.5894320, 303.9
5.2416625, 95.5894320, 303.7
5.2416530, 95.5894320, 303.0
5.2416506, 95.5894390, 301.6
5.2416492, 95.5894470, 301.5
5.2416472, 95.5894470, 301.0
5.2416425, 95.5894470, 299.1
5.2416358, 95.5894470, 299.2
5.2416315, 95.5894470, 298.7
5.2416306, 95.5894470, 299.3
5.2416258, 95.5894550, 300.5
5.2416201, 95.5894550, 301.5
5.2416182, 95.5894470, 302.1
5.2416177, 95.5894470, 302.8
5.2416186, 95.5894470, 303.1
5.2416210, 95.5894470, 303.6
5.2416196, 95.5894470, 303.6
5.2416191, 95.5894470, 303.2
5.2416186, 95.5894390, 303.9
5.2416177, 95.5894390, 303.2
5.2416310, 95.5894550, 304.3
5.2416363, 95.5894700, 307.4
5.2416344, 95.5894700, 309.7
5.2416344, 95.5894700, 310.1
5.2416348, 95.5894700, 310.4
5.2416344, 95.5894700, 311.0
5.2416325, 95.5894700, 310.8
5.2416267, 95.5894700, 309.7
5.2416239, 95.5894700, 310.1
5.2416239, 95.5894700, 310.8
5.2416248, 95.5894780, 311.7
5.2416215, 95.5894780, 312.6
5.2416129, 95.5894850, 312.9
5.2416029, 95.5894850, 312.2
5.2415972, 95.5894780, 312.4
5.2415962, 95.5894850, 312.5
5.2415962, 95.5894780, 312.5
5.2415967, 95.5894780, 312.6
5.2415957, 95.5894780, 312.8
5.2415953, 95.5894780, 313.6
5.2415929, 95.5894780, 313.9
5.2415886, 95.5894850, 314.6
5.2415876, 95.5894850, 314.3
5.2415857, 95.5894780, 314.7
5.2415819, 95.5894780, 314.7
5.2415805, 95.5894780, 314.7
5.2415791, 95.5894850, 314.4
5.2415776, 95.5894930, 313.4
5.2415786, 95.5894930, 312.3
5.2415786, 95.5894930, 311.4
5.2415786, 95.5894930, 310.8
5.2415795, 95.5894850, 310.4
5.2415810, 95.5894850, 310.0
5.2415810, 95.5894930, 309.7
5.2415805, 95.5894930, 309.5
5.2415795, 95.5894850, 309.0
5.2415829, 95.5894780, 309.2
5.2415848, 95.5894700, 310.6
5.2415867, 95.5894620, 311.7
5.2415891, 95.5894550, 312.1
5.2415891, 95.5894550, 313.9
5.2415881, 95.5894550, 314.4
5.2415891, 95.5894470, 315.3
5.2415891, 95.5894390, 316.4
5.2415905, 95.5894390, 317.2
5.2415915, 95.5894320, 319.0
5.2415919, 95.5894320, 319.3
5.2415905, 95.5894320, 319.3
5.2415891, 95.5894320, 320.0
5.2415881, 95.5894320, 320.5
5.2415867, 95.5894320, 321.3
5.2415848, 95.5894320, 321.8
5.2415838, 95.5894320, 321.7
5.2415824, 95.5894320, 321.4
5.2415833, 95.5894320, 321.5
5.2415829, 95.5894240, 321.1
5.2415814, 95.5894240, 320.8
5.2415810, 95.5894240, 320.4
5.2415791, 95.5894240, 320.3
5.2415791, 95.5894240, 320.0
5.2415791, 95.5894240, 319.8
5.2415791, 95.5894320, 319.6
5.2415771, 95.5894320, 320.2
5.2415752, 95.5894320, 319.9
5.2415738, 95.5894320, 319.5
5.2415719, 95.5894320, 319.2
5.2415724, 95.5894320, 318.7
5.2415729, 95.5894320, 318.5
5.2415729, 95.5894320, 318.8
5.2415729, 95.5894320, 319.5
5.2415729, 95.5894320, 319.9
5.2415733, 95.5894320, 320.2
5.2415719, 95.5894320, 321.0
5.2415714, 95.5894390, 322.0
5.2415719, 95.5894390, 323.1
5.2415719, 95.5894390, 322.3
5.2415733, 95.5894390, 322.8
5.2415733, 95.5894470, 323.7
5.2415724, 95.5894470, 324.6
5.2415724, 95.5894470, 325.8
5.2415714, 95.5894470, 326.3
5.2415714, 95.5894470, 327.2
5.2415681, 95.5894470, 327.2
5.2415652, 95.5894470, 329.3
5.2415652, 95.5894470, 330.6
5.2415643, 95.5894470, 330.4
5.2415676, 95.5894470, 331.5
5.2415681, 95.5894390, 332.3
5.2415719, 95.5894320, 333.4
5.2415690, 95.5894320, 333.7
5.2415681, 95.5894320, 334.7
5.2415619, 95.5894320, 332.9
5.2415619, 95.5894240, 333.2
5.2415590, 95.5894090, 333.4
5.2415562, 95.5893940, 333.5
5.2415533, 95.5893940, 332.3
5.2415519, 95.5893940, 332.6
5.2415514, 95.5893860, 332.2
5.2415519, 95.5893780, 332.1
5.2415538, 95.5893780, 331.8
5.2415547, 95.5893780, 331.4
5.2415566, 95.5893710, 331.1
5.2415562, 95.5893710, 330.8
5.2415566, 95.5893710, 331.6
5.2415566, 95.5893630, 331.7
5.2415571, 95.5893630, 332.1
5.2415638, 95.5893480, 332.0
5.2415681, 95.5893480, 333.6
5.2415576, 95.5893480, 334.2
5.2415566, 95.5893550, 336.3
5.2415562, 95.5893550, 336.9
5.2415557, 95.5893630, 336.5
5.2415543, 95.5893710, 336.3
5.2415562, 95.5893780, 337.5
5.2415571, 95.5893780, 337.1
5.2415586, 95.5893780, 336.1
5.2415590, 95.5893860, 336.4
5.2415605, 95.5893860, 336.6
5.2415619, 95.5893860, 336.4
5.2415633, 95.5893860, 336.5
5.2415628, 95.5893860, 336.1
5.2415624, 95.5893860, 337.0
5.2415619, 95.5893860, 337.8
5.2415628, 95.5893860, 338.6
5.2415628, 95.5893860, 338.5
5.2415619, 95.5893860, 338.8
5.2415619, 95.5893860, 339.4
5.2415619, 95.5893860, 339.5
5.2415619, 95.5893940, 341.9
5.2415624, 95.5893940, 342.2
5.2415624, 95.5893940, 342.2
5.2415624, 95.5893940, 342.5
5.2415619, 95.5893940, 342.6
5.2415619, 95.5893940, 342.5
5.2415619, 95.5893940, 342.3
5.2415614, 95.5893940, 342.1
5.2415609, 95.5894010, 342.1
5.2415595, 95.5894010, 341.6
5.2415600, 95.5894010, 340.3
5.2415600, 95.5894090, 339.7
5.2415586, 95.5894090, 339.2
5.2415566, 95.5894010, 337.4
5.2415557, 95.5894010, 335.7
5.2415547, 95.5894010, 334.7
5.2415557, 95.5894010, 333.5
5.2415543, 95.5894010, 332.2
5.2415543, 95.5894010, 331.5
5.2415566, 95.5894090, 331.2
5.2415566, 95.5894170, 331.9
5.2415566, 95.5894240, 332.5
5.2415576, 95.5894320, 332.5
5.2415590, 95.5894320, 332.2
5.2415595, 95.5894320, 331.8
5.2415609, 95.5894320, 330.8
5.2415605, 95.5894320, 330.1
5.2415619, 95.5894320, 329.7
5.2415628, 95.5894320, 329.2
5.2415648, 95.5894320, 327.6
5.2415690, 95.5894320, 327.2
5.2415767, 95.5894240, 325.9
5.2415857, 95.5894320, 325.7
5.2415867, 95.5894170, 326.4
5.2415891, 95.5894090, 325.4
5.2415938, 95.5894090, 325.6
5.2415962, 95.5894010, 323.9
5.2415967, 95.5894010, 323.1
5.2415986, 95.5893940, 322.1
5.2415972, 95.5893940, 320.0
5.2415977, 95.5893940, 318.8
5.2415957, 95.5893940, 318.0
5.2415934, 95.5893940, 317.2
5.2415924, 95.5893940, 316.1
5.2415919, 95.5893940, 315.1
5.2415915, 95.5893940, 314.2
5.2415915, 95.5893940, 313.4
5.2415900, 95.5893940, 312.8
5.2415891, 95.5893940, 311.8
5.2415876, 95.5893940, 310.7
5.2415857, 95.5893940, 309.8
5.2415838, 95.5893860, 309.2
5.2415829, 95.5893860, 308.8
5.2415814, 95.5893860, 308.4
5.2415810, 95.5893780, 308.1
5.2415800, 95.5893780, 307.8
5.2415786, 95.5893780, 307.4
5.2415776, 95.5893780, 307.0
5.2415767, 95.5893780, 306.5
5.2415762, 95.5893780, 306.0
5.2415757, 95.5893780, 305.6
5.2415757, 95.5893780, 305.3
5.2415762, 95.5893780, 304.9
5.2415762, 95.5893780, 304.5
5.2415776, 95.5893780, 304.2
5.2415781, 95.5893780, 304.1
5.2415786, 95.5893780, 304.1
5.2415791, 95.5893860, 304.1
5.2415795, 95.5893860, 304.1
5.2415800, 95.5893860, 304.1
5.2415810, 95.5893860, 304.0
5.2415824, 95.5893940, 304.0
5.2415843, 95.5893940, 304.2
5.2415848, 95.5893940, 304.4
5.2415857, 95.5893940, 304.7
5.2415862, 95.5893940, 304.8
5.2415881, 95.5893940, 304.7
5.2415895, 95.5893940, 304.7
5.2415900, 95.5893940, 304.6
5.2415915, 95.5893940, 304.6
5.2415938, 95.5893940, 304.7
5.2415953, 95.5893940, 304.7
5.2415967, 95.5893940, 304.7
5.2415977, 95.5893940, 304.8
5.2415991, 95.5893940, 304.9
5.2416000, 95.5893940, 305.0
5.2416010, 95.5893940, 305.2
5.2416010, 95.5893940, 305.3
5.2416015, 95.5893940, 305.5
5.2416019, 95.5894010, 305.9
5.2416019, 95.5894010, 306.2
5.2416015, 95.5894010, 306.4
5.2416010, 95.5894010, 306.7
5.2416005, 95.5894010, 307.0
5.2415996, 95.5894010, 307.3
5.2415991, 95.5894010, 307.6
5.2415977, 95.5893940, 307.8
5.2415967, 95.5893940, 308.2
5.2415943, 95.5893940, 308.4
5.2415929, 95.5893940, 308.5
5.2415915, 95.5893940, 308.7
5.2415895, 95.5893940, 308.9
5.2415891, 95.5893940, 309.1
5.2415872, 95.5893940, 309.2
5.2415857, 95.5893940, 309.3
5.2415848, 95.5893940, 309.5
5.2415833, 95.5893940, 309.8
5.2415824, 95.5893940, 310.3
5.2415810, 95.5893940, 311.1
5.2415800, 95.5893940, 311.7
5.2415791, 95.5893940, 312.3
5.2415767, 95.5893940, 312.7
5.2415743, 95.5893940, 312.5
5.2415733, 95.5893940, 312.4
5.2415709, 95.5893860, 312.2
5.2415695, 95.5893860, 312.3
5.2415686, 95.5893860, 312.2
5.2415681, 95.5893860, 312.1
5.2415671, 95.5893860, 312.0
5.2415667, 95.5893780, 312.1
5.2415657, 95.5893780, 312.0
5.2415643, 95.5893780, 312.0
5.2415643, 95.5893780, 312.0
5.2415633, 95.5893710, 312.0
5.2415633, 95.5893710, 312.0
5.2415643, 95.5893710, 312.0
5.2415643, 95.5893710, 312.1
5.2415648, 95.5893710, 312.2
5.2415662, 95.5893710, 312.3
5.2415671, 95.5893710, 312.4
5.2415690, 95.5893710, 312.6
5.2415719, 95.5893710, 313.0
5.2415757, 95.5893710, 313.3
5.2415781, 95.5893710, 313.7
5.2415800, 95.5893710, 314.1
5.2415833, 95.5893780, 314.6
5.2415881, 95.5893780, 315.1
5.2415919, 95.5893780, 315.8
5.2415962, 95.5893860, 316.4
5.2416010, 95.5893860, 316.8
5.2416048, 95.5893940, 317.3
5.2416091, 95.5893940, 317.6
5.2416115, 95.5893940, 318.0
5.2416129, 95.5893940, 318.5
5.2416177, 95.5893940, 318.9
5.2416234, 95.5893940, 319.3
5.2416282, 95.5894010, 319.9
5.2416320, 95.5894010, 320.1
5.2416377, 95.5894090, 320.3
5.2416415, 95.5894090, 321.0
5.2416439, 95.5894090, 321.5
5.2416472, 95.5894090, 321.9
5.2416539, 95.5894170, 322.7
5.2416563, 95.5894170, 323.1
5.2416587, 95.5894170, 323.5
5.2416601, 95.5894170, 323.8
5.2416615, 95.5894170, 324.3
5.2416635, 95.5894170, 324.7
5.2416644, 95.5894170, 325.0
5.2416658, 95.5894090, 325.1
5.2416658, 95.5894090, 325.2
5.2416658, 95.5894090, 325.4
5.2416644, 95.5894090, 325.7
5.2416635, 95.5894090, 325.5
5.2416611, 95.5894090, 325.7
5.2416596, 95.5894090, 326.0
5.2416577, 95.5894010, 326.0
5.2416558, 95.5894010, 325.9
5.2416525, 95.5894010, 325.6
5.2416511, 95.5894010, 325.6
5.2416496, 95.5894010, 325.7
5.2416487, 95.5894010, 325.8
5.2416468, 95.5894010, 325.5
5.2416439, 95.5893940, 325.1
5.2416410, 95.5893940, 324.5
5.2416387, 95.5893940, 324.1
5.2416377, 95.5893940, 323.4
5.2416353, 95.5893940, 322.7
5.2416320, 95.5893940, 321.8
5.2416277, 95.5893940, 320.5
5.2416239, 95.5893940, 319.1
5.2416191, 95.5893940, 318.6
5.2416143, 95.5893940, 317.5
5.2416081, 95.5893940, 317.0
5.2416015, 95.5893940, 316.3
5.2415977, 95.5893940, 315.5
5.2415953, 95.5893940, 315.7
5.2415929, 95.5893940, 316.1
5.2415943, 95.5893940, 316.5
5.2415953, 95.5894010, 318.5
5.2415967, 95.5894010, 319.9
5.2415967, 95.5894240, 323.7
5.2415962, 95.5894320, 325.3
5.2415967, 95.5894320, 326.9
5.2415957, 95.5894390, 328.9
5.2415948, 95.5894390, 330.1
5.2415929, 95.5894390, 330.6
5.2415910, 95.5894470, 330.5
5.2415891, 95.5894550, 331.2
5.2415891, 95.5894550, 331.4
5.2415810, 95.5894470, 331.7
5.2415729, 95.5894320, 329.7
5.2415690, 95.5894320, 328.2
5.2415667, 95.5894320, 326.6
5.2415643, 95.5894320, 325.6
5.2415643, 95.5894320, 324.8
5.2415643, 95.5894320, 323.5
5.2415633, 95.5894320, 323.0
5.2415605, 95.5894240, 322.7
5.2415590, 95.5894240, 322.8
5.2415576, 95.5894240, 322.4
5.2415576, 95.5894240, 321.6
5.2415590, 95.5894240, 320.3
5.2415600, 95.5894240, 318.9
5.2415609, 95.5894240, 318.3
5.2415619, 95.5894240, 317.8
5.2415643, 95.5894240, 317.1
5.2415657, 95.5894240, 315.7
5.2415681, 95.5894320, 315.0
5.2415695, 95.5894320, 314.3
5.2415719, 95.5894320, 313.7
5.2415738, 95.5894320, 311.9
5.2415738, 95.5894320, 311.6
5.2415743, 95.5894320, 311.7
5.2415714, 95.5894320, 311.2
5.2415690, 95.5894320, 310.6
5.2415667, 95.5894320, 310.9
5.2415652, 95.5894320, 311.8
5.2415657, 95.5894320, 313.0
5.2415667, 95.5894320, 313.8
5.2415686, 95.5894390, 314.4
5.2415690, 95.5894390, 315.6
5.2415709, 95.5894470, 315.8
5.2415719, 95.5894470, 316.7
5.2415714, 95.5894470, 316.9
5.2415709, 95.5894470, 317.6
5.2415695, 95.5894470, 317.6
5.2415709, 95.5894470, 317.0
5.2415705, 95.5894470, 316.7
5.2415714, 95.5894470, 316.6
5.2415724, 95.5894470, 315.3
5.2415738, 95.5894390, 314.6
5.2415743, 95.5894390, 313.3
5.2415752, 95.5894470, 312.6
5.2415776, 95.5894470, 312.4
5.2415767, 95.5894390, 311.5
5.2415762, 95.5894390, 311.2
5.2415767, 95.5894390, 310.6
5.2415776, 95.5894390, 310.2
5.2415791, 95.5894390, 309.5
5.2415805, 95.5894390, 309.4
5.2415814, 95.5894390, 309.3
5.2415814, 95.5894470, 309.3
5.2415814, 95.5894470, 309.3
5.2415824, 95.5894470, 309.4
5.2415829, 95.5894470, 309.7
5.2415838, 95.5894550, 309.9
5.2415843, 95.5894550, 310.1
5.2415857, 95.5894550, 310.3
5.2415872, 95.5894550, 310.3
5.2415872, 95.5894550, 310.2
5.2415881, 95.5894620, 310.4
5.2415895, 95.5894620, 310.3
5.2415915, 95.5894620, 310.0
5.2415924, 95.5894620, 309.9
5.2415934, 95.5894620, 310.0
5.2415943, 95.5894620, 310.1
5.2415953, 95.5894620, 310.0
5.2415967, 95.5894620, 310.1
5.2415962, 95.5894550, 310.3
5.2415977, 95.5894550, 310.5
5.2415991, 95.5894550, 310.5
5.2416000, 95.5894550, 310.6
5.2415996, 95.5894550, 310.7
5.2415986, 95.5894550, 311.1
5.2416000, 95.5894550, 311.5
5.2416000, 95.5894550, 311.7
5.2415986, 95.5894550, 311.8
5.2415962, 95.5894470, 312.1
5.2415957, 95.5894470, 312.4
5.2415948, 95.5894470, 312.5
5.2415938, 95.5894470, 312.7
5.2415929, 95.5894390, 312.7
5.2415919, 95.5894390, 313.1
5.2415915, 95.5894390, 313.1
5.2415915, 95.5894320, 313.0
5.2415915, 95.5894320, 313.2
5.2415905, 95.5894320, 313.3
5.2415900, 95.5894320, 313.4
5.2415910, 95.5894320, 313.2
5.2415915, 95.5894320, 313.3
5.2415934, 95.5894320, 313.2
5.2415938, 95.5894320, 313.2
5.2415953, 95.5894320, 313.1
5.2415962, 95.5894320, 313.0
5.2415972, 95.5894320, 313.2
5.2415981, 95.5894320, 313.1
5.2415986, 95.5894320, 313.2
5.2415991, 95.5894320, 313.2
5.2415996, 95.5894320, 313.0
5.2416000, 95.5894320, 312.8
5.2415996, 95.5894320, 312.5
5.2416000, 95.5894320, 312.1
5.2415991, 95.5894320, 312.0
5.2415991, 95.5894320, 312.0
5.2415991, 95.5894390, 311.7
5.2415991, 95.5894390, 311.6
5.2415996, 95.5894470, 311.8
5.2416000, 95.5894470, 311.8
5.2416010, 95.5894550, 311.9
5.2416024, 95.5894550, 311.8
5.2416039, 95.5894620, 311.4
5.2416058, 95.5894700, 311.2
5.2416081, 95.5894700, 311.0
5.2416105, 95.5894700, 310.7
5.2416124, 95.5894700, 310.4
5.2416148, 95.5894700, 310.2
5.2416177, 95.5894780, 310.0
5.2416201, 95.5894780, 309.8
5.2416224, 95.5894780, 309.6
5.2416253, 95.5894780, 309.4
5.2416282, 95.5894780, 309.4
5.2416306, 95.5894780, 309.3
5.2416329, 95.5894780, 309.4
5.2416353, 95.5894780, 309.5
5.2416368, 95.5894780, 309.7
5.2416372, 95.5894780, 309.7
5.2416377, 95.5894780, 309.8
5.2416387, 95.5894780, 309.7
5.2416401, 95.5894780, 309.8
5.2416410, 95.5894780, 310.0
5.2416410, 95.5894780, 310.0
5.2416410, 95.5894780, 310.1
5.2416410, 95.5894780, 310.3
5.2416396, 95.5894780, 310.4
5.2416391, 95.5894780, 310.5
5.2416387, 95.5894700, 310.8
5.2416363, 95.5894700, 311.2
5.2416339, 95.5894700, 311.7
5.2416315, 95.5894700, 312.2
5.2416301, 95.5894700, 312.4
5.2416282, 95.5894620, 312.9
5.2416277, 95.5894620, 313.3
5.2416320, 95.5894550, 314.1
5.2416258, 95.5894470, 314.6
5.2416248, 95.5894470, 314.5
5.2416186, 95.5894390, 314.2
5.2416143, 95.5894390, 309.1
5.2416129, 95.5894390, 306.0
5.2416072, 95.5894470, 304.7
5.2415991, 95.5894470, 303.8
5.2415957, 95.5894470, 304.8
5.2415967, 95.5894470, 305.7
5.2415967, 95.5894470, 305.9
5.2415981, 95.5894470, 306.4
5.2415991, 95.5894470, 307.0
5.2416015, 95.5894470, 307.3
5.2416048, 95.5894470, 307.8
5.2416072, 95.5894470, 308.3
5.2416105, 95.5894470, 308.6
5.2416139, 95.5894470, 309.1
5.2416172, 95.5894470, 309.6
5.2416201, 95.5894470, 310.0
5.2416224, 95.5894470, 310.5
5.2416239, 95.5894470, 310.9
5.2416248, 95.5894470, 311.1
5.2416267, 95.5894470, 311.3
5.2416277, 95.5894470, 311.4
5.2416286, 95.5894470, 311.2
5.2416291, 95.5894470, 311.1
5.2416315, 95.5894550, 310.7
5.2416329, 95.5894550, 311.0
5.2416348, 95.5894550, 310.7
5.2416358, 95.5894550, 310.9
5.2416363, 95.5894550, 310.6
5.2416363, 95.5894550, 310.4
5.2416368, 95.5894470, 309.7
5.2416372, 95.5894470, 309.1
5.2416387, 95.5894470, 308.8
5.2416391, 95.5894470, 308.6
5.2416387, 95.5894390, 307.6
5.2416372, 95.5894390, 306.2
5.2416382, 95.5894390, 305.0
5.2416377, 95.5894390, 305.2
5.2416377, 95.5894390, 304.9
5.2416368, 95.5894320, 304.5
5.2416377, 95.5894390, 303.4
5.2416377, 95.5894390, 303.7
5.2416377, 95.5894320, 303.4
5.2416391, 95.5894390, 302.6
5.2416406, 95.5894390, 303.6
5.2416410, 95.5894470, 304.0
5.2416430, 95.5894550, 304.1
5.2416439, 95.5894550, 305.4
5.2416458, 95.5894620, 306.7
5.2416453, 95.5894620, 308.3
5.2416449, 95.5894620, 307.8
5.2416463, 95.5894700, 306.9
5.2416472, 95.5894700, 308.3
5.2416463, 95.5894700, 310.0
5.2416439, 95.5894700, 310.1
5.2416415, 95.5894620, 308.3
5.2416401, 95.5894620, 305.7
5.2416387, 95.5894550, 305.0
5.2416368, 95.5894550, 304.2
5.2416358, 95.5894550, 302.8
5.2416339, 95.5894470, 302.1
5.2416320, 95.5894470, 301.6
5.2416296, 95.5894470, 301.0
5.2416272, 95.5894470, 300.4
5.2416253, 95.5894470, 299.9
5.2416244, 95.5894550, 299.9
5.2416234, 95.5894550, 300.3
5.2416239, 95.5894620, 301.6
5.2416244, 95.5894700, 302.5
5.2416244, 95.5894700, 303.5
5.2416263, 95.5894700, 304.0
5.2416267, 95.5894700, 304.3
5.2416282, 95.5894700, 304.6
5.2416263, 95.5894850, 306.9
5.2416253, 95.5894930, 308.2
5.2416244, 95.5894930, 309.2
5.2416148, 95.5895000, 309.8
5.2416139, 95.5895000, 310.3
5.2416096, 95.5895000, 310.3
5.2416058, 95.5895000, 311.0
5.2416015, 95.5895000, 311.3
5.2416000, 95.5895000, 311.6
5.2415986, 95.5894930, 311.5
5.2415967, 95.5894930, 311.1
5.2415943, 95.5894850, 310.2
5.2415924, 95.5894850, 309.2
5.2415895, 95.5894780, 308.0
5.2415867, 95.5894700, 306.7
5.2415833, 95.5894700, 305.4
5.2415791, 95.5894700, 304.1
5.2415752, 95.5894620, 302.7
5.2415719, 95.5894550, 301.0
5.2415690, 95.5894470, 299.5
5.2415662, 95.5894470, 298.4
5.2415628, 95.5894470, 297.5
5.2415600, 95.5894470, 296.9
5.2415571, 95.5894470, 296.4
5.2415543, 95.5894470, 295.9
5.2415519, 95.5894470, 295.4
5.2415490, 95.5894470, 294.9
5.2415466, 95.5894470, 294.3
5.2415433, 95.5894470, 293.9
5.2415409, 95.5894470, 293.5
5.2415385, 95.5894550, 293.1
5.2415371, 95.5894550, 292.8
5.2415361, 95.5894470, 292.6
5.2415342, 95.5894470, 292.2
5.2415323, 95.5894390, 290.5
5.2415295, 95.5894470, 290.0
5.2415209, 95.5894390, 290.3
5.2415209, 95.5894390, 291.0
5.2415271, 95.5894390, 290.6
5.2415309, 95.5894390, 290.4
5.2415314, 95.5894390, 290.6
5.2415328, 95.5894390, 290.7
5.2415309, 95.5894390, 290.8
5.2415295, 95.5894320, 290.3
5.2415314, 95.5894320, 289.6
5.2415328, 95.5894390, 290.4
5.2415338, 95.5894390, 291.1
5.2415366, 95.5894470, 292.2
5.2415376, 95.5894470, 293.8
5.2415395, 95.5894470, 294.8
5.2415419, 95.5894470, 295.6
5.2415428, 95.5894470, 296.8
5.2415452, 95.5894470, 297.5
5.2415462, 95.5894550, 298.8
5.2415452, 95.5894550, 299.7
5.2415442, 95.5894470, 299.7
5.2415490, 95.5894390, 300.0
5.2415524, 95.5894390, 300.8
5.2415571, 95.5894320, 300.8
5.2415590, 95.5894320, 300.4
5.2415609, 95.5894320, 300.1
5.2415609, 95.5894320, 300.4
5.2415705, 95.5894320, 300.3
5.2415810, 95.5894390, 300.2
5.2415838, 95.5894390, 299.9
5.2415833, 95.5894470, 299.5
5.2415824, 95.5894550, 299.9
5.2415867, 95.5894620, 300.0
5.2415814, 95.5894550, 300.8
5.2415791, 95.5894550, 298.1
5.2415776, 95.5894470, 296.7
5.2415771, 95.5894470, 296.2
5.2415838, 95.5894550, 296.1
5.2415857, 95.5894550, 295.8
5.2415867, 95.5894470, 295.0
5.2415867, 95.5894470, 294.4
5.2415872, 95.5894470, 294.9
5.2415881, 95.5894470, 295.2
5.2415891, 95.5894550, 295.6
5.2415919, 95.5894550, 295.8
5.2415938, 95.5894550, 296.4
5.2415943, 95.5894550, 296.6
5.2415957, 95.5894470, 296.7
5.2415967, 95.5894470, 296.8
5.2415972, 95.5894470, 296.8
5.2415981, 95.5894470, 296.5
5.2415991, 95.5894470, 297.2
5.2415977, 95.5894390, 297.5
5.2415986, 95.5894320, 297.9
5.2415996, 95.5894240, 297.5
5.2416005, 95.5894170, 297.9
5.2415991, 95.5894170, 298.4
5.2415972, 95.5894090, 298.4
5.2415981, 95.5894090, 298.6
5.2415991, 95.5894170, 299.0
5.2415962, 95.5894170, 299.1
5.2415910, 95.5894170, 299.4
5.2415867, 95.5894090, 299.7
5.2415891, 95.5894240, 299.0
5.2415915, 95.5894320, 302.1
5.2415805, 95.5894320, 304.6
5.2415743, 95.5894320, 306.1
5.2415671, 95.5894320, 308.0
5.2415624, 95.5894470, 309.0
5.2415576, 95.5894470, 309.2
5.2415528, 95.5894470, 309.7
5.2415442, 95.5894550, 309.8
5.2415400, 95.5894470, 310.0
5.2415376, 95.5894470, 310.7
5.2415342, 95.5894390, 311.4
5.2415323, 95.5894390, 311.8
5.2415295, 95.5894390, 311.6
